"","age","day","grp.job","marital","education","housing","loan","contact","grp.month","grp.duration","grp.campaign","grp.pdays","grp.previous","y.subscribe"
"35092",36,6,"3","2","2","1","0","2","1","2","1","0","0",0
"23029",49,26,"1","2","2","1","0","2","2","0","2","0","0",0
"3432",28,15,"1","1","1","1","0","0","1","0","2","0","0",0
"42318",21,16,"0","1","2","0","0","2","3","0","0","0","0",0
"4216",41,19,"2","2","3","1","0","0","1","0","0","0","0",0
"40322",48,16,"3","2","2","1","0","2","2","2","1","1","2",0
"10180",55,11,"0","2","1","0","0","0","2","1","0","0","0",0
"2353",45,13,"1","2","1","1","0","0","1","1","1","0","0",0
"27859",60,28,"0","2","1","0","0","2","0","0","0","0","0",0
"40482",82,7,"0","2","1","0","0","2","2","2","0","0","0",1
"222",28,5,"1","2","1","1","0","0","1","0","0","0","0",0
"32316",48,16,"3","2","2","1","0","2","1","0","0","2","1",0
"37456",41,13,"3","0","2","1","0","2","1","0","1","0","0",0
"41187",59,20,"2","2","3","0","0","2","2","2","2","1","1",1
"2237",45,12,"2","1","3","0","0","0","1","0","1","0","0",0
"36957",39,12,"3","2","2","0","0","1","1","1","2","0","0",0
"42219",51,11,"2","2","3","0","0","2","3","0","1","1","1",0
"38352",33,15,"1","2","2","1","0","2","1","0","2","0","0",0
"11765",43,20,"3","2","2","0","0","0","2","0","0","0","0",0
"23227",31,27,"2","1","2","0","0","2","2","0","1","0","0",0
"24548",55,17,"1","2","1","1","0","2","3","0","1","0","0",0
"40898",32,12,"3","2","2","0","0","2","2","1","1","1","1",0
"14576",26,15,"3","2","2","1","0","1","2","0","1","0","0",0
"22252",37,21,"2","2","2","1","1","2","2","0","1","0","0",0
"43642",37,6,"3","2","3","0","0","2","1","1","0","1","1",1
"11070",48,17,"2","2","3","1","0","0","2","2","1","0","0",0
"25616",54,19,"0","2","1","1","0","1","3","0","0","0","0",0
"29697",57,3,"3","2","0","0","0","1","0","1","1","0","0",0
"11912",42,20,"2","0","3","0","0","0","2","0","1","0","0",0
"29117",42,2,"2","1","3","1","0","2","0","0","2","1","1",0
"43391",26,1,"2","1","3","1","1","2","1","0","0","2","1",1
"11685",41,20,"2","2","3","1","1","0","2","0","1","0","0",0
"21798",55,20,"3","0","2","0","0","2","2","0","2","0","0",0
"29333",28,2,"3","1","3","1","1","2","0","1","1","0","0",0
"12464",45,1,"3","2","3","0","1","0","2","0","0","0","0",0
"15290",46,18,"1","0","1","1","0","2","2","2","1","0","0",1
"3447",38,15,"1","2","2","1","1","0","1","1","0","0","0",0
"16655",45,24,"1","2","1","0","1","2","2","0","0","0","0",0
"45151",65,8,"2","2","0","0","0","2","3","2","1","1","2",0
"43099",33,22,"0","1","1","0","0","2","0","2","1","0","0",0
"5722",48,26,"2","1","3","1","0","0","1","0","2","0","0",0
"22281",35,21,"0","2","1","0","0","2","2","1","1","0","0",0
"45111",50,25,"2","2","3","1","0","1","3","1","1","2","1",0
"11375",39,19,"3","1","3","0","0","0","2","1","2","0","0",0
"8331",51,2,"2","2","2","1","1","0","2","1","2","0","0",0
"11649",56,20,"3","2","3","0","0","0","2","0","1","0","0",0
"17329",28,28,"3","1","2","0","0","2","2","0","2","0","0",0
"1650",41,9,"3","2","2","1","0","0","1","1","0","0","0",0
"15263",34,17,"3","2","2","1","0","2","2","0","1","0","0",0
"18162",59,30,"0","0","2","0","0","2","2","2","2","0","0",1
"6851",47,28,"2","2","2","1","0","0","1","1","0","0","0",0
"6974",22,28,"3","1","1","1","0","0","1","0","1","0","0",0
"1112",57,7,"3","0","2","1","1","0","1","2","0","0","0",0
"2113",31,12,"3","2","2","1","0","0","1","2","1","0","0",0
"3269",52,15,"3","2","2","1","0","0","1","0","0","0","0",0
"17893",45,30,"1","2","0","0","0","2","2","0","1","0","0",0
"37696",29,14,"3","2","2","1","1","2","1","2","0","2","1",0
"31492",38,1,"1","1","2","1","0","2","1","1","1","0","0",0
"29977",31,4,"2","1","0","1","0","2","0","2","0","0","0",0
"17323",52,28,"3","2","0","1","1","2","2","0","2","0","0",0
"38143",60,15,"0","0","2","1","0","2","1","2","1","0","0",1
"32063",65,14,"0","2","1","0","0","2","1","0","0","0","0",0
"6127",37,27,"1","2","2","0","0","0","1","2","1","0","0",0
"30337",27,5,"3","1","2","0","0","2","0","1","2","1","2",0
"19990",38,8,"2","2","3","1","0","2","2","0","2","0","0",0
"19984",32,8,"3","1","3","0","0","2","2","0","0","0","0",0
"33388",33,20,"1","2","2","1","0","1","1","0","0","2","1",0
"25524",32,19,"3","1","2","1","0","2","3","1","0","0","0",0
"14637",44,15,"3","0","2","1","0","2","2","0","0","0","0",0
"24820",50,18,"2","2","2","1","0","2","3","1","0","0","0",0
"35577",37,7,"1","2","2","1","1","2","1","2","1","0","0",0
"5065",35,21,"2","2","3","1","0","0","1","0","1","0","0",0
"11421",40,19,"1","2","2","1","0","0","2","2","0","0","0",0
"9438",37,6,"2","2","2","0","0","0","2","0","0","0","0",0
"37645",36,14,"2","2","3","1","0","2","1","2","0","0","0",0
"8520",36,3,"3","0","3","1","0","0","2","1","0","0","0",0
"9369",38,6,"2","2","2","1","0","0","2","0","1","0","0",0
"4121",37,19,"1","2","2","1","0","0","1","1","0","0","0",0
"24786",33,18,"2","0","3","0","1","2","3","0","0","0","0",0
"27551",50,21,"0","2","2","0","0","2","3","0","1","0","0",0
"35352",42,7,"3","1","2","1","0","2","1","2","1","0","0",0
"2485",45,13,"2","2","3","0","0","0","1","0","0","0","0",0
"20481",50,12,"1","2","2","0","1","2","2","2","1","0","0",0
"44901",28,28,"3","1","0","0","0","2","3","1","0","0","0",0
"42690",35,15,"1","1","3","0","0","2","0","0","2","1","1",0
"23516",49,28,"1","2","2","0","1","2","2","0","1","0","0",0
"27993",41,28,"3","1","2","0","1","2","0","1","1","0","0",0
"18871",35,4,"3","0","2","0","0","2","2","0","0","0","0",0
"38198",42,15,"1","1","1","1","0","1","1","0","2","2","2",0
"35845",54,8,"0","0","2","1","1","2","1","0","1","0","0",0
"9767",39,9,"1","1","1","1","0","0","2","0","0","0","0",0
"128",34,5,"3","2","2","1","1","0","1","0","0","0","0",0
"8161",35,2,"2","2","3","1","0","0","2","1","1","0","0",1
"4182",61,19,"1","2","1","1","0","0","1","0","1","0","0",0
"3407",56,15,"2","2","3","1","0","0","1","0","1","0","0",0
"19991",47,8,"1","2","2","0","0","2","2","0","0","0","0",0
"11871",38,20,"0","1","0","0","0","0","2","0","1","0","0",0
"25608",41,19,"3","2","3","1","0","2","3","2","0","0","0",1
"40104",34,4,"3","1","2","0","0","2","2","1","1","1","1",1
"39488",24,25,"1","1","2","0","1","2","1","1","0","1","1",1
"24938",41,18,"2","1","3","1","0","2","3","0","1","0","0",0
"15176",33,17,"2","0","2","1","0","2","2","2","1","0","0",1
"18630",40,31,"2","1","3","0","0","2","2","0","2","0","0",0
"34832",28,6,"0","1","3","1","0","2","1","1","0","0","0",0
"42721",30,25,"3","1","2","0","0","2","0","0","0","1","1",0
"8892",25,4,"1","2","2","1","1","0","2","2","1","0","0",0
"43940",38,17,"1","2","1","1","0","2","2","0","1","1","2",0
"40015",44,3,"2","2","3","0","0","2","2","0","2","1","2",0
"28478",56,29,"2","1","3","1","1","2","0","0","0","1","1",0
"58",47,5,"1","2","0","1","0","0","1","0","0","0","0",0
"740",35,6,"2","1","3","1","0","0","1","0","1","0","0",0
"12434",44,30,"3","2","2","0","1","0","2","0","1","0","0",0
"19263",45,6,"2","0","3","0","0","2","2","2","1","0","0",1
"42437",29,7,"3","1","3","0","0","2","0","1","0","0","0",0
"32106",86,15,"0","2","1","0","0","2","1","0","2","0","0",0
"1959",32,9,"3","0","2","1","0","0","1","1","1","0","0",0
"3758",33,16,"3","0","2","1","0","0","1","0","0","0","0",0
"28298",53,29,"2","2","3","0","1","2","0","0","0","0","0",0
"3581",54,15,"2","1","3","1","0","0","1","2","1","0","0",0
"24773",57,18,"2","2","3","0","0","2","3","0","2","0","0",0
"21904",55,20,"1","2","2","0","0","2","2","0","1","0","0",0
"39726",39,27,"3","2","3","0","0","1","1","1","1","0","0",0
"36842",43,12,"1","2","1","1","1","2","1","0","1","2","1",0
"38035",36,14,"1","2","1","1","0","2","1","0","1","2","2",0
"43640",53,6,"0","2","2","0","0","2","1","0","0","1","1",0
"16781",41,24,"2","2","2","1","0","2","2","1","2","0","0",0
"15808",54,21,"2","2","3","0","1","2","2","1","0","0","0",0
"14791",57,16,"2","2","3","0","1","2","2","0","0","0","0",0
"34455",36,5,"1","1","2","1","0","2","1","0","2","0","0",0
"12706",56,7,"1","2","1","1","0","1","2","0","2","0","0",0
"19339",30,6,"2","2","3","0","0","2","2","0","2","0","0",0
"12362",44,27,"3","2","2","0","1","0","2","1","1","0","0",0
"1815",28,9,"2","1","0","1","0","0","1","1","1","0","0",0
"7295",36,29,"1","2","2","1","0","0","1","1","2","0","0",0
"43354",20,25,"0","1","0","0","0","2","1","1","1","1","1",0
"2304",33,12,"1","0","2","1","0","0","1","0","2","0","0",0
"15910",58,22,"0","2","3","0","1","2","2","0","1","0","0",0
"10526",44,16,"2","2","0","0","0","0","2","0","1","0","0",0
"34159",31,30,"3","1","3","0","0","2","1","1","0","0","0",1
"42902",30,5,"1","1","2","0","0","2","0","1","0","2","1",0
"9593",41,6,"1","2","1","1","1","0","2","0","0","0","0",0
"36968",46,12,"2","2","2","1","0","1","1","2","2","2","1",0
"41408",44,3,"3","1","3","0","0","2","3","2","0","1","1",1
"23514",33,28,"2","2","2","0","0","2","2","0","2","0","0",0
"11742",42,20,"0","2","2","1","0","0","2","0","0","0","0",0
"3808",40,16,"2","2","3","1","0","0","1","0","2","0","0",0
"44008",36,28,"2","2","3","1","0","2","2","0","1","2","1",0
"40405",69,2,"0","0","1","0","0","2","2","1","1","0","0",1
"12566",59,3,"0","2","0","0","1","0","2","1","0","0","0",0
"10242",40,11,"3","1","3","0","0","0","2","2","1","0","0",1
"41931",19,22,"0","1","2","0","0","2","3","1","1","0","0",1
"41366",25,31,"3","1","3","0","0","2","2","1","1","0","0",1
"15939",34,22,"2","2","3","1","0","2","2","0","2","0","0",0
"37643",38,14,"3","2","2","1","0","2","1","0","0","2","2",0
"35427",56,7,"1","2","0","1","1","2","1","0","1","0","0",0
"28064",47,28,"3","2","2","0","0","1","0","0","1","1","2",0
"17182",34,28,"3","1","2","0","0","2","2","0","2","0","0",0
"31243",46,3,"2","2","3","0","0","2","1","1","2","0","0",1
"9717",54,6,"3","0","1","0","0","0","2","0","0","0","0",0
"8318",39,2,"1","2","1","1","0","0","2","1","1","0","0",0
"3181",32,15,"2","1","3","1","0","0","1","0","2","0","0",0
"22981",47,26,"1","2","1","0","0","2","2","1","2","0","0",0
"27960",27,28,"3","1","2","0","0","2","0","1","0","0","0",0
"44784",41,14,"3","2","2","0","0","2","3","2","0","2","1",1
"41112",29,17,"0","1","0","0","0","1","2","0","0","0","0",0
"29626",26,3,"1","1","2","0","0","2","0","0","1","1","1",0
"14223",53,11,"3","0","0","0","0","2","2","2","1","0","0",1
"30955",36,9,"0","1","2","0","0","2","0","0","1","0","0",0
"41912",28,20,"2","1","3","0","0","2","3","2","1","1","1",1
"9232",33,5,"2","2","3","1","0","0","2","0","2","0","0",0
"27292",42,21,"3","0","2","0","0","2","3","0","0","0","0",0
"36491",42,12,"2","2","2","1","0","2","1","0","1","2","1",0
"17430",33,28,"0","2","3","1","1","2","2","1","2","0","0",0
"35647",34,8,"0","1","2","1","0","2","1","0","2","2","1",0
"26759",32,20,"2","1","3","1","0","2","3","0","0","0","0",0
"24684",44,17,"1","2","2","1","0","2","3","0","1","0","0",0
"23736",43,28,"2","1","3","0","1","1","2","0","1","0","0",0
"18053",53,30,"3","2","2","0","0","1","2","0","2","0","0",0
"40497",53,7,"2","0","3","1","0","2","2","0","0","0","0",0
"32496",53,17,"1","2","1","1","0","2","1","2","0","0","0",0
"41105",77,17,"0","2","3","0","0","2","2","1","0","0","0",1
"2154",59,12,"3","2","2","1","0","0","1","2","1","0","0",0
"36940",46,12,"1","2","2","1","0","1","1","0","2","2","2",0
"8686",36,3,"1","2","2","1","0","0","2","0","2","0","0",0
"3129",36,14,"3","2","2","1","0","0","1","2","1","0","0",0
"43181",31,2,"3","1","3","0","0","2","1","0","0","1","1",0
"21593",40,19,"2","2","3","0","0","2","2","0","1","0","0",0
"14812",32,16,"1","0","2","1","0","2","2","1","0","0","0",0
"44630",28,1,"1","1","2","1","0","2","3","1","0","1","2",1
"14232",29,14,"3","2","2","1","0","2","2","1","1","0","0",0
"8616",27,3,"3","1","2","1","0","0","2","0","2","0","0",0
"26489",37,20,"3","1","2","0","1","2","3","0","1","1","2",0
"41739",42,8,"2","2","0","1","0","2","3","2","0","2","1",1
"3192",50,15,"1","2","1","1","0","0","1","0","1","0","0",0
"29013",49,2,"1","1","2","1","0","2","0","0","0","2","1",0
"37618",39,14,"1","2","2","1","0","2","1","2","0","2","1",0
"10878",38,17,"1","2","1","0","0","0","2","0","1","0","0",0
"12165",56,20,"1","2","2","0","0","0","2","0","2","0","0",0
"16307",33,23,"3","2","3","0","0","0","2","0","0","0","0",0
"16636",32,24,"3","2","3","0","1","2","2","1","2","0","0",0
"3819",29,16,"1","1","2","1","0","0","1","0","0","0","0",0
"5649",38,26,"3","1","2","1","0","0","1","1","0","0","0",0
"30544",48,5,"3","2","2","1","0","2","0","1","1","0","0",0
"43020",41,12,"2","2","3","0","0","2","0","0","1","1","1",1
"30557",33,5,"1","1","2","1","0","2","0","1","1","2","1",0
"12819",51,7,"0","2","2","1","0","2","2","0","1","0","0",0
"30761",27,6,"1","2","2","0","0","2","0","1","2","0","0",0
"30283",32,5,"1","2","2","0","0","2","0","1","0","0","0",0
"43412",39,5,"2","0","3","0","0","2","1","1","0","0","0",1
"21664",57,19,"3","0","3","0","0","2","2","1","1","0","0",0
"32163",58,15,"1","1","2","1","0","2","1","2","0","0","0",0
"30943",35,9,"1","2","2","1","0","1","0","0","2","2","2",0
"24347",48,17,"2","1","3","0","0","0","3","0","0","1","1",0
"9315",47,5,"0","2","1","0","1","0","2","1","1","0","0",0
"20263",49,11,"3","0","3","0","0","2","2","0","2","0","0",0
"40754",59,10,"0","2","3","0","0","2","2","2","1","1","1",0
"21536",48,19,"0","2","2","0","0","2","2","0","2","0","0",0
"10232",35,11,"2","2","3","0","0","0","2","0","2","0","0",0
"13130",25,8,"2","1","0","0","1","2","2","2","0","0","0",0
"7399",31,29,"1","2","1","1","0","0","1","0","2","0","0",0
"25807",36,19,"3","2","0","0","0","2","3","0","0","0","0",0
"9287",37,5,"2","2","3","0","1","0","2","2","1","0","0",0
"22276",36,21,"2","2","1","0","0","2","2","1","1","0","0",0
"22239",34,21,"3","1","2","1","0","2","2","0","1","0","0",0
"12978",54,7,"2","2","2","1","0","1","2","1","2","0","0",0
"26565",31,20,"3","2","2","1","0","2","3","0","0","0","0",0
"38456",52,15,"1","2","1","1","0","2","1","0","2","0","0",0
"23060",33,26,"2","2","3","0","1","2","2","0","2","0","0",0
"4370",44,19,"1","2","2","1","0","0","1","0","2","0","0",0
"41157",67,19,"0","2","0","0","0","1","2","2","1","0","0",0
"11952",36,20,"1","0","2","0","0","0","2","0","2","0","0",0
"19539",45,7,"1","2","1","1","0","2","2","0","1","0","0",0
"24533",44,17,"2","2","3","1","0","2","3","0","1","0","0",0
"37907",48,14,"1","2","2","1","0","2","1","0","2","0","0",0
"40065",36,4,"2","1","3","1","0","2","2","0","0","0","0",0
"4923",31,21,"1","2","2","1","0","0","1","1","1","0","0",0
"43790",38,26,"3","2","2","0","0","2","1","2","0","0","0",1
"26951",30,21,"2","1","2","1","0","2","3","0","0","0","0",0
"29580",48,3,"1","1","2","1","1","2","0","2","1","0","0",0
"20583",42,12,"2","2","2","1","0","1","2","0","2","0","0",0
"21869",31,20,"3","2","2","0","0","2","2","0","1","0","0",0
"17235",60,28,"3","2","2","0","0","1","2","0","2","0","0",0
"34330",32,4,"1","2","1","1","0","2","1","2","1","2","2",0
"13755",47,10,"3","2","2","0","0","2","2","0","0","0","0",0
"11368",54,19,"2","2","3","0","0","0","2","0","0","0","0",0
"27560",52,21,"1","2","2","0","0","2","3","2","1","0","0",1
"9873",57,9,"1","2","1","0","0","0","2","0","0","0","0",0
"32033",82,14,"1","2","1","0","0","1","1","0","2","0","0",0
"43297",82,15,"0","0","1","0","0","1","1","2","1","1","1",1
"43582",59,29,"2","2","3","1","0","2","1","1","0","0","0",1
"17319",32,28,"3","2","2","1","0","2","2","1","1","0","0",0
"9038",44,5,"3","2","2","0","0","0","2","2","0","0","0",0
"26697",49,20,"0","2","3","1","0","2","3","0","1","1","2",0
"42540",49,21,"3","2","2","0","0","2","0","2","2","1","1",0
"2640",44,13,"1","2","2","1","0","0","1","1","0","0","0",0
"22536",33,22,"2","2","2","1","0","2","2","1","2","0","0",0
"42752",50,27,"1","2","0","0","0","1","0","1","1","0","0",0
"11041",39,17,"1","2","1","0","0","0","2","0","2","0","0",0
"4762",39,20,"1","2","0","0","0","0","1","1","1","0","0",0
"24208",47,17,"1","2","3","1","0","2","3","0","0","1","1",0
"20150",32,11,"2","0","3","1","0","2","2","0","1","0","0",0
"1406",28,8,"3","2","2","1","1","0","1","1","1","0","0",0
"30195",30,5,"1","1","2","0","0","2","0","0","2","0","0",0
"21765",53,19,"3","2","2","0","0","2","2","2","2","0","0",0
"2867",41,14,"1","2","2","1","0","0","1","0","0","0","0",0
"32791",37,17,"1","2","2","1","0","2","1","0","1","0","0",0
"17562",58,29,"2","2","2","1","0","2","2","0","1","0","0",0
"16933",30,25,"3","2","2","1","0","2","2","1","1","0","0",0
"43254",28,9,"2","1","3","0","0","2","1","1","0","0","0",1
"44291",37,26,"2","2","3","0","0","2","2","0","1","2","1",0
"20262",33,11,"2","2","3","1","0","2","2","0","2","0","0",0
"39348",24,18,"3","1","2","1","1","2","1","0","1","0","0",0
"17178",39,28,"2","1","3","0","0","2","2","0","2","0","0",0
"14550",41,15,"1","2","0","1","0","2","2","2","1","0","0",0
"7959",49,2,"3","2","2","1","0","0","2","0","1","0","0",0
"24834",33,18,"2","2","3","1","1","2","3","0","0","0","0",0
"42603",25,11,"3","1","2","0","1","2","0","1","0","1","1",1
"42667",49,14,"3","2","1","0","0","2","0","2","0","1","1",0
"40911",80,12,"0","2","2","0","0","2","2","0","0","0","0",0
"26642",32,20,"3","2","2","1","0","2","3","0","0","0","0",0
"1560",32,8,"1","0","1","1","0","0","1","0","1","0","0",0
"2421",24,13,"3","1","3","1","0","0","1","2","0","0","0",0
"31603",47,3,"2","2","2","1","0","2","1","0","1","0","0",0
"1024",43,7,"3","0","3","1","1","0","1","1","2","0","0",0
"29326",35,2,"1","2","1","1","0","2","0","2","1","0","0",0
"39432",40,22,"3","2","3","1","0","1","1","1","1","0","0",0
"8249",39,2,"3","2","2","1","0","0","2","1","0","0","0",0
"29272",29,2,"1","2","2","1","1","2","0","0","1","0","0",0
"38745",38,18,"2","0","3","1","0","2","1","0","2","1","1",0
"3413",28,15,"1","2","2","1","1","0","1","2","0","0","0",0
"7802",31,30,"3","0","2","1","0","0","1","0","1","0","0",0
"5803",40,26,"3","2","2","1","0","0","1","0","0","0","0",0
"18532",58,31,"2","2","2","0","0","2","2","2","2","0","0",1
"9420",36,6,"0","2","2","0","0","0","2","2","0","0","0",0
"14611",33,15,"3","2","3","1","1","2","2","0","1","0","0",0
"12320",32,26,"3","2","2","0","1","0","2","0","0","0","0",0
"7938",47,30,"1","2","1","0","1","0","1","0","2","0","0",0
"38299",34,15,"1","2","2","1","0","2","1","0","0","0","0",0
"33835",24,27,"2","1","3","0","0","2","1","0","0","0","0",1
"10455",24,12,"1","1","2","1","0","0","2","2","1","0","0",1
"1466",37,8,"1","2","2","1","0","0","1","2","1","0","0",0
"7848",35,30,"2","1","3","1","0","0","1","0","1","0","0",0
"40971",51,13,"0","2","2","0","0","2","2","0","0","0","0",0
"40871",59,12,"1","2","1","0","0","2","2","0","0","1","1",0
"40438",28,2,"2","1","3","0","0","2","2","1","1","0","0",1
"10782",59,17,"0","2","1","0","0","0","2","1","0","0","0",0
"1255",57,8,"3","0","2","1","0","0","1","1","0","0","0",0
"24250",49,17,"3","2","2","0","0","2","3","1","0","0","0",0
"20233",46,11,"3","2","2","0","1","2","2","0","2","0","0",0
"36205",40,11,"3","1","2","1","1","2","1","0","0","2","2",0
"2452",54,13,"2","2","1","1","0","0","1","1","0","0","0",0
"31324",63,12,"0","0","1","0","0","2","1","0","1","0","0",0
"31536",53,2,"1","2","1","1","0","2","1","2","0","2","1",0
"17680",34,29,"3","1","2","1","0","2","2","2","2","0","0",0
"33096",50,20,"2","2","1","1","0","2","1","0","2","0","0",0
"31532",67,2,"0","2","1","0","0","2","1","0","2","0","0",0
"42343",37,24,"2","2","3","0","0","2","3","1","1","0","0",0
"36195",32,11,"0","2","2","1","0","2","1","0","2","1","2",0
"3940",51,16,"3","2","2","1","0","0","1","0","1","0","0",0
"37620",31,14,"3","1","2","1","0","2","1","1","0","2","1",0
"35039",35,6,"1","2","1","1","0","2","1","0","1","0","0",0
"42167",60,6,"3","2","3","1","0","2","3","0","1","1","1",0
"772",50,7,"1","2","1","1","0","0","1","0","1","0","0",0
