"","age","day","grp.job","marital","education","housing","loan","contact","grp.month","grp.duration","grp.campaign","grp.pdays","grp.previous","y.subscribe","test.subscribe"
"6340",52,27,"3","2","2","1","0","0","1","0","2","0","0",0,0
"6341",27,27,"3","1","2","1","0","0","1","1","0","0","0",0,0
"6342",51,27,"3","2","2","1","0","0","1","1","1","0","0",0,0
"6345",60,27,"3","0","3","1","0","0","1","2","0","0","0",0,0
"6347",56,27,"0","0","1","1","0","0","1","0","0","0","0",0,0
"6350",37,27,"2","2","3","1","0","0","1","0","1","0","0",0,0
"6351",35,27,"2","2","2","1","0","0","1","0","1","0","0",0,0
"6352",44,27,"3","2","2","1","1","0","1","0","0","0","0",0,0
"6358",33,27,"2","1","3","0","0","0","1","1","0","0","0",0,0
"6359",26,27,"3","0","1","1","0","0","1","2","1","0","0",0,0
"6361",33,27,"3","2","2","1","1","0","1","2","0","0","0",0,0
"6362",30,27,"3","1","2","1","0","0","1","1","0","0","0",0,0
"6374",32,27,"3","1","2","1","1","0","1","1","2","0","0",0,0
"6375",46,27,"2","2","3","1","0","0","1","0","0","0","0",0,0
"6379",25,27,"1","1","1","1","1","0","1","0","1","0","0",0,0
"6386",34,27,"3","1","2","1","0","0","1","1","0","0","0",0,0
"6391",25,27,"1","1","2","1","0","0","1","1","1","0","0",0,0
"6392",25,27,"1","2","2","1","0","0","1","2","0","0","0",1,0
"6393",37,27,"1","2","2","0","0","0","1","0","2","0","0",0,0
"6395",40,27,"3","2","2","1","0","0","1","0","1","0","0",0,0
"6403",34,27,"2","1","3","1","0","0","1","0","2","0","0",0,0
"6405",29,27,"3","1","2","1","1","0","1","1","0","0","0",0,0
"6406",35,27,"2","2","3","1","0","0","1","1","1","0","0",0,0
"6410",28,27,"1","2","2","1","0","0","1","2","1","0","0",0,0
"6411",34,27,"3","2","2","1","0","0","1","2","0","0","0",0,0
"6415",25,27,"3","2","2","1","0","0","1","0","0","0","0",0,0
"6416",33,27,"3","2","2","1","0","0","1","2","2","0","0",0,0
"6420",31,27,"1","2","2","1","1","0","1","2","1","0","0",0,0
"6424",35,27,"3","1","2","1","0","0","1","0","1","0","0",0,0
"6425",53,27,"2","2","1","1","0","0","1","0","2","0","0",0,0
"6429",39,27,"3","2","2","1","1","0","1","0","2","0","0",0,0
"6433",38,27,"2","2","2","1","0","0","1","1","1","0","0",0,0
"6434",30,27,"1","1","2","1","0","0","1","0","1","0","0",0,0
"6445",27,27,"3","2","2","1","0","0","1","0","1","0","0",0,0
"6458",38,27,"3","2","2","1","0","0","1","2","2","0","0",0,0
"6466",30,27,"2","2","2","1","0","0","1","0","1","0","0",0,0
"6469",34,27,"1","2","2","1","0","0","1","2","1","0","0",0,0
"6470",45,27,"0","2","1","1","1","0","1","0","1","0","0",0,0
"6475",28,27,"1","1","0","1","0","0","1","2","1","0","0",0,0
"6478",32,27,"2","1","3","1","0","0","1","0","2","0","0",0,0
"6483",30,27,"2","2","3","1","0","0","1","0","1","0","0",0,0
"6484",35,27,"3","2","2","1","0","0","1","1","2","0","0",0,0
"6485",34,27,"1","1","2","1","0","0","1","0","2","0","0",0,0
"6487",26,27,"1","2","2","1","1","0","1","1","1","0","0",0,0
"6493",34,27,"3","1","2","1","0","0","1","1","1","0","0",0,0
"6495",24,27,"1","1","1","1","1","0","1","0","2","0","0",0,0
"6497",37,27,"3","2","2","1","0","0","1","1","2","0","0",0,0
"6503",47,27,"2","2","3","1","0","0","1","0","2","0","0",0,0
"6510",41,27,"3","2","2","1","1","0","1","1","0","0","0",0,0
"6512",34,27,"1","2","1","1","0","0","1","0","2","0","0",0,0
"6513",30,27,"2","1","3","1","1","0","1","2","1","0","0",0,0
"6517",40,27,"2","1","3","1","0","0","1","1","1","0","0",0,0
"6524",44,27,"1","2","1","1","1","0","1","0","2","0","0",0,0
"6527",47,27,"3","2","2","1","0","0","1","0","2","0","0",0,0
"6534",39,27,"2","2","3","0","0","0","1","1","2","0","0",0,0
"6536",27,27,"3","1","2","1","0","0","1","0","1","0","0",0,0
"6541",33,27,"2","2","3","1","0","0","1","2","2","0","0",0,0
"6542",33,27,"3","1","3","1","0","0","1","1","1","0","0",0,0
"6545",42,27,"3","2","2","1","0","0","1","0","2","0","0",0,0
"6547",39,27,"2","2","3","1","1","0","1","0","1","0","0",0,0
"6549",43,27,"1","2","1","1","0","0","1","0","1","0","0",0,0
"6550",26,27,"1","2","2","1","0","0","1","1","1","0","0",0,0
"6552",34,27,"3","1","3","0","0","0","1","0","2","0","0",0,0
"6554",48,27,"1","2","1","1","0","0","1","0","2","0","0",0,0
"6557",38,27,"1","1","1","1","0","0","1","1","2","0","0",0,0
"6561",46,27,"2","0","3","1","1","0","1","0","1","0","0",0,0
"6564",44,27,"1","1","2","1","0","0","1","0","1","0","0",0,0
"6568",38,28,"2","2","2","1","0","0","1","0","1","0","0",0,0
"6573",40,28,"3","1","2","1","0","0","1","1","2","0","0",0,0
"6578",32,28,"2","2","2","1","0","0","1","0","1","0","0",0,0
"6580",30,28,"0","1","2","1","0","0","1","0","0","0","0",0,0
"6583",36,28,"3","1","2","1","1","0","1","0","2","0","0",0,0
"6585",40,28,"2","1","3","1","0","0","1","0","0","0","0",0,0
"6586",37,28,"3","2","2","0","1","0","1","0","0","0","0",0,0
"6590",53,28,"1","0","0","1","0","0","1","1","1","0","0",0,0
"6598",48,28,"2","1","2","1","0","0","1","1","0","0","0",0,0
"6605",32,28,"3","1","2","1","0","0","1","0","2","0","0",0,0
"6611",31,28,"3","1","2","1","0","0","1","1","1","0","0",0,0
"6613",33,28,"3","1","2","1","0","0","1","1","0","0","0",0,0
"6616",42,28,"3","2","2","0","0","0","1","0","1","0","0",0,0
"6621",37,28,"3","0","2","1","1","0","1","1","1","0","0",0,0
"6629",44,28,"0","0","1","1","0","0","1","0","0","0","0",0,0
"6631",44,28,"1","2","2","1","0","0","1","1","1","0","0",0,0
"6636",30,28,"3","2","0","1","1","0","1","2","1","0","0",0,0
"6638",59,28,"2","0","2","1","0","0","1","1","2","0","0",0,0
"6641",30,28,"3","1","3","1","0","0","1","0","0","0","0",0,0
"6648",26,28,"1","2","1","1","0","0","1","0","0","0","0",0,0
"6650",29,28,"3","2","2","1","0","0","1","0","0","0","0",0,0
"6651",37,28,"2","2","2","1","0","0","1","0","0","0","0",0,0
"6652",31,28,"1","2","1","1","1","0","1","2","1","0","0",0,0
"6653",31,28,"3","1","2","1","0","0","1","1","0","0","0",0,0
"6660",30,28,"3","2","2","1","0","0","1","2","0","0","0",0,0
"6665",31,28,"3","2","2","1","0","0","1","1","0","0","0",0,0
"6666",31,28,"3","1","2","1","0","0","1","1","0","0","0",0,0
"6668",27,28,"3","1","2","1","0","0","1","0","0","0","0",0,0
"6683",32,28,"3","1","2","1","0","0","1","0","1","0","0",0,0
"6689",29,28,"1","2","1","1","1","0","1","0","0","0","0",0,0
"6691",33,28,"1","1","2","0","0","0","1","0","2","0","0",0,0
"6692",27,28,"3","1","2","1","0","0","1","1","0","0","0",0,0
"6693",49,28,"2","0","3","1","0","0","1","0","0","0","0",0,0
"6698",42,28,"3","2","2","1","0","0","1","0","2","0","0",0,0
"6706",39,28,"1","2","1","1","0","0","1","1","1","0","0",0,0
"6707",29,28,"2","2","3","1","0","0","1","0","0","0","0",0,0
"6711",33,28,"2","2","3","1","0","0","1","1","0","0","0",0,0
"6713",28,28,"1","0","0","1","0","0","1","0","2","0","0",0,0
"6717",43,28,"3","2","2","0","0","0","1","0","0","0","0",0,0
"6718",28,28,"3","1","2","1","0","0","1","1","1","0","0",0,0
"6721",25,28,"1","1","2","1","0","0","1","1","0","0","0",0,0
"6723",61,28,"0","0","2","1","0","0","1","0","2","0","0",0,0
"6724",32,28,"3","1","2","1","0","0","1","2","1","0","0",0,0
"6727",29,28,"1","1","1","1","0","0","1","2","0","0","0",0,0
"6728",30,28,"3","2","1","1","0","0","1","1","0","0","0",0,0
"6730",53,28,"1","1","1","1","1","0","1","0","0","0","0",0,0
"6734",25,28,"3","1","2","1","1","0","1","1","0","0","0",0,0
"6744",25,28,"1","1","2","1","0","0","1","2","0","0","0",0,0
"6747",34,28,"3","2","2","1","0","0","1","0","0","0","0",0,0
"6751",29,28,"3","2","2","1","0","0","1","0","0","0","0",0,0
"6752",25,28,"2","1","2","1","0","0","1","2","1","0","0",1,0
"6756",35,28,"3","2","2","1","0","0","1","0","0","0","0",0,0
"6758",32,28,"2","2","3","1","0","0","1","2","1","0","0",0,0
"6759",26,28,"3","1","3","1","0","0","1","0","1","0","0",0,0
"6763",24,28,"1","1","2","1","1","0","1","1","0","0","0",0,0
"6768",26,28,"3","1","2","1","0","0","1","1","0","0","0",0,0
"6770",29,28,"2","1","3","1","0","0","1","2","0","0","0",0,0
"6774",28,28,"2","2","2","1","0","0","1","2","0","0","0",1,0
"6775",23,28,"3","1","2","1","0","0","1","2","0","0","0",1,0
"6776",26,28,"1","1","2","1","0","0","1","1","0","0","0",0,0
"6779",28,28,"1","2","2","0","0","0","1","0","2","0","0",0,0
"6784",28,28,"3","1","2","1","0","0","1","1","0","0","0",0,0
"6787",26,28,"3","1","2","1","0","0","1","0","0","0","0",0,0
"6789",26,28,"3","1","3","1","1","0","1","2","0","0","0",0,0
"6794",38,28,"1","2","2","1","1","0","1","1","1","0","0",0,0
"6798",32,28,"2","2","3","1","0","0","1","0","1","0","0",0,0
"6799",39,28,"1","2","0","1","1","0","1","0","1","0","0",0,0
"6807",33,28,"1","2","2","1","0","0","1","0","0","0","0",0,0
"6808",40,28,"2","2","3","0","0","0","1","1","1","0","0",0,0
"6809",38,28,"3","2","2","1","0","0","1","0","0","0","0",0,0
"6812",30,28,"3","2","2","1","0","0","1","1","2","0","0",0,0
"6813",38,28,"2","2","2","1","1","0","1","0","2","0","0",0,0
"6815",28,28,"1","2","2","1","0","0","1","1","0","0","0",0,0
"6820",38,28,"3","1","3","1","1","0","1","0","1","0","0",0,0
"6825",40,28,"2","2","2","0","1","0","1","0","1","0","0",0,0
"6829",56,28,"0","2","0","1","0","0","1","1","0","0","0",0,0
"6831",29,28,"3","1","0","0","0","0","1","2","1","0","0",0,0
"6833",28,28,"3","1","2","1","0","0","1","0","1","0","0",0,0
"6835",41,28,"1","1","0","1","0","0","1","0","0","0","0",0,0
"6842",45,28,"1","2","1","1","0","0","1","0","0","0","0",0,0
"6843",50,28,"2","0","3","1","0","0","1","0","1","0","0",0,0
"6846",56,28,"0","2","1","1","0","0","1","0","0","0","0",0,0
"6847",26,28,"0","2","1","1","0","0","1","0","1","0","0",0,0
"6848",34,28,"3","1","2","0","0","0","1","1","1","0","0",0,0
"6850",30,28,"1","2","1","1","1","0","1","1","2","0","0",0,0
"6855",57,28,"0","2","3","1","1","0","1","2","0","0","0",1,0
"6858",40,28,"0","2","1","1","0","0","1","0","0","0","0",0,0
"6866",34,28,"3","2","2","0","0","0","1","0","1","0","0",0,0
"6867",29,28,"3","2","2","1","1","0","1","1","1","0","0",0,0
"6876",33,28,"3","0","3","1","0","0","1","2","1","0","0",0,0
"6879",25,28,"2","1","1","1","0","0","1","0","1","0","0",0,0
"6880",26,28,"1","2","0","1","0","0","1","2","1","0","0",0,0
"6882",45,28,"1","2","2","1","1","0","1","0","0","0","0",0,0
"6885",38,28,"2","2","2","1","0","0","1","0","2","0","0",0,0
"6886",31,28,"3","2","0","1","0","0","1","2","1","0","0",0,0
"6887",38,28,"3","2","2","1","0","0","1","0","1","0","0",0,0
"6889",24,28,"1","1","2","1","0","0","1","2","1","0","0",0,0
"6890",34,28,"3","1","2","1","0","0","1","0","0","0","0",0,0
"6895",35,28,"1","0","2","1","1","0","1","0","0","0","0",0,0
"6899",29,28,"3","2","2","1","0","0","1","2","1","0","0",0,0
"6906",47,28,"3","0","2","0","0","0","1","2","0","0","0",0,0
"6907",36,28,"2","2","2","0","1","0","1","1","1","0","0",0,0
"6908",29,28,"2","2","3","1","0","0","1","1","1","0","0",0,0
"6910",48,28,"1","2","1","1","0","0","1","1","1","0","0",0,0
"6913",27,28,"2","1","3","1","0","0","1","0","0","0","0",0,0
"6921",33,28,"3","1","1","1","0","0","1","1","1","0","0",0,0
"6922",34,28,"2","2","3","1","0","0","1","1","1","0","0",0,0
"6923",29,28,"1","2","1","1","0","0","1","2","1","0","0",0,0
"6926",31,28,"3","1","2","1","0","0","1","1","2","0","0",0,0
"6933",45,28,"3","2","2","1","1","0","1","2","2","0","0",0,0
"6934",35,28,"2","1","0","0","0","0","1","2","1","0","0",0,0
"6940",33,28,"3","1","2","1","0","0","1","0","0","0","0",0,0
"6942",53,28,"3","2","2","1","0","0","1","0","1","0","0",0,0
"6943",35,28,"3","1","2","1","0","0","1","2","2","0","0",0,0
"6945",35,28,"2","1","3","1","0","0","1","1","1","0","0",0,0
"6948",31,28,"1","2","2","1","0","0","1","0","2","0","0",0,0
"6949",34,28,"2","2","3","1","0","0","1","1","1","0","0",0,0
"6951",39,28,"2","0","3","1","0","0","1","0","1","0","0",0,0
"6953",29,28,"1","1","2","1","0","0","1","2","2","0","0",0,0
"6955",53,28,"2","2","3","1","0","0","1","0","1","0","0",0,0
"6959",26,28,"1","2","2","1","0","0","1","1","1","0","0",0,0
"6964",44,28,"3","2","2","1","0","0","1","2","1","0","0",0,0
"6966",42,28,"1","2","2","1","0","0","1","2","1","0","0",0,0
"6967",57,28,"0","2","0","1","0","0","1","0","1","0","0",0,0
"6968",38,28,"3","2","3","1","1","0","1","0","2","0","0",0,0
"6969",22,28,"1","1","1","1","0","0","1","0","1","0","0",0,0
"6970",36,28,"1","1","1","1","0","0","1","0","1","0","0",0,0
"6971",39,28,"1","2","1","1","1","0","1","0","2","0","0",0,0
"6978",37,28,"3","1","3","1","0","0","1","0","0","0","0",0,0
"6981",32,28,"3","1","2","1","0","0","1","1","1","0","0",0,0
"6986",33,28,"1","2","1","1","0","0","1","2","1","0","0",0,0
"6987",24,28,"3","1","3","1","0","0","1","2","1","0","0",0,0
"6990",31,28,"1","1","1","1","0","0","1","2","1","0","0",0,0
"6998",51,28,"1","2","1","1","0","0","1","0","1","0","0",0,0
"7000",32,28,"1","2","2","1","0","0","1","2","1","0","0",0,0
"7003",49,28,"1","2","2","1","1","0","1","1","1","0","0",0,0
"7007",42,28,"3","0","2","1","0","0","1","2","1","0","0",0,0
"7011",45,28,"3","2","2","1","1","0","1","0","2","0","0",0,0
"7014",30,28,"3","1","3","1","1","0","1","1","1","0","0",0,0
"7016",32,28,"2","2","2","1","0","0","1","1","1","0","0",0,0
"7025",37,28,"3","2","2","1","0","0","1","0","1","0","0",0,0
"7030",34,28,"1","2","2","1","0","0","1","2","1","0","0",0,0
"7033",36,28,"1","2","2","1","1","0","1","0","1","0","0",0,0
"7035",29,28,"1","1","2","1","1","0","1","2","1","0","0",0,0
"7041",42,28,"0","0","2","1","0","0","1","0","2","0","0",0,0
"7045",33,28,"3","2","2","1","0","0","1","2","1","0","0",0,0
"7047",43,28,"1","2","1","0","0","0","1","0","2","0","0",0,0
"7050",35,28,"1","2","2","1","0","0","1","1","1","0","0",0,0
"7053",40,28,"3","2","2","1","0","0","1","1","1","0","0",0,0
"7057",28,28,"2","1","3","1","1","0","1","1","2","0","0",0,0
"7059",32,28,"3","2","2","1","1","0","1","0","1","0","0",0,0
"7060",25,28,"1","2","2","1","0","0","1","2","1","0","0",0,0
"7062",29,28,"3","1","2","1","0","0","1","1","1","0","0",0,0
"7063",38,28,"1","2","1","1","0","0","1","1","2","0","0",0,0
"7066",31,28,"3","1","2","1","0","0","1","0","2","0","0",0,0
"7069",40,28,"1","2","2","1","0","0","1","2","1","0","0",0,0
"7071",26,28,"1","2","2","1","0","0","1","0","1","0","0",0,0
"7072",59,28,"3","2","2","1","0","0","1","0","2","0","0",0,0
"7074",33,28,"3","1","2","0","1","0","1","2","1","0","0",0,0
"7075",43,29,"3","2","2","1","0","0","1","0","1","0","0",0,0
"7084",42,29,"1","1","1","1","0","0","1","0","1","0","0",0,0
"7085",51,29,"3","2","1","1","0","0","1","2","0","0","0",0,0
"7087",34,29,"1","2","2","1","0","0","1","1","2","0","0",0,0
"7092",53,29,"0","2","2","1","0","0","1","0","0","0","0",0,0
"7097",35,29,"3","1","3","1","0","0","1","1","2","0","0",0,0
"7100",45,29,"2","1","3","1","0","0","1","0","0","0","0",0,0
"7102",42,29,"3","0","2","1","0","0","1","0","0","0","0",0,0
"7105",43,29,"1","2","2","1","1","0","1","1","0","0","0",0,0
"7112",37,29,"1","2","2","1","1","0","1","2","0","0","0",0,0
"7114",39,29,"3","2","2","1","1","0","1","1","2","0","0",0,0
"7117",32,29,"2","2","2","1","0","0","1","0","1","0","0",0,0
"7118",57,29,"1","2","1","1","0","0","1","0","0","0","0",0,0
"7120",42,29,"1","2","2","1","0","0","1","1","0","0","0",0,0
"7125",31,29,"1","2","2","1","1","0","1","0","1","0","0",0,0
"7129",44,29,"1","2","2","1","0","0","1","2","0","0","0",0,0
"7130",52,29,"3","1","3","1","0","0","1","2","0","0","0",0,0
"7132",41,29,"1","2","2","1","0","0","1","0","0","0","0",0,0
"7134",41,29,"3","2","2","1","0","0","1","1","0","0","0",0,0
"7135",40,29,"3","2","2","0","0","0","1","0","0","0","0",0,0
"7136",55,29,"2","2","3","0","0","0","1","1","1","0","0",0,0
"7137",54,29,"3","2","3","1","1","0","1","1","2","0","0",0,0
"7142",41,29,"1","2","1","1","0","0","1","0","0","0","0",0,0
"7143",38,29,"0","1","2","0","0","0","1","0","0","0","0",0,0
"7149",51,29,"3","2","0","1","0","0","1","0","1","0","0",0,0
"7151",48,29,"2","0","2","1","0","0","1","0","0","0","0",0,0
"7152",44,29,"1","2","1","1","0","0","1","0","0","0","0",0,0
"7155",46,29,"3","0","2","1","0","0","1","0","0","0","0",0,0
"7158",35,29,"1","2","2","1","0","0","1","2","2","0","0",0,0
"7161",50,29,"2","2","2","1","1","0","1","2","0","0","0",0,0
"7163",48,29,"2","2","1","1","0","0","1","2","1","0","0",0,0
"7165",56,29,"1","2","2","1","0","0","1","2","1","0","0",1,0
"7169",40,29,"3","2","2","1","1","0","1","1","0","0","0",0,0
"7173",46,29,"2","2","2","0","0","0","1","0","0","0","0",0,0
"7174",45,29,"3","2","2","1","0","0","1","0","0","0","0",0,0
"7178",32,29,"3","2","3","0","0","0","1","2","2","0","0",0,0
"7179",31,29,"1","2","2","1","0","0","1","2","1","0","0",0,0
"7182",29,29,"0","1","0","0","0","0","1","2","2","0","0",0,0
"7184",39,29,"3","2","2","0","0","0","1","0","2","0","0",0,0
"7185",55,29,"2","2","3","1","1","0","1","0","1","0","0",0,0
"7191",52,29,"2","2","2","1","0","0","1","2","0","0","0",0,0
"7193",32,29,"3","1","2","1","0","0","1","1","0","0","0",0,0
"7203",58,29,"0","2","2","1","0","0","1","0","0","0","0",0,0
"7205",39,29,"2","2","1","1","0","0","1","0","0","0","0",0,0
"7206",32,29,"2","1","3","0","0","0","1","1","1","0","0",0,0
"7210",36,29,"3","2","2","1","1","0","1","0","0","0","0",0,0
"7212",35,29,"1","2","1","1","1","0","1","0","0","0","0",0,0
"7214",42,29,"3","1","0","1","0","0","1","0","0","0","0",0,0
"7217",46,29,"3","2","2","1","0","0","1","2","0","0","0",0,0
"7223",41,29,"3","1","3","1","1","0","1","0","0","0","0",0,0
"7225",52,29,"0","2","2","1","0","0","1","0","0","0","0",0,0
"7234",40,29,"3","2","2","1","1","0","1","0","1","0","0",0,0
"7236",51,29,"2","2","3","1","1","0","1","2","2","0","0",0,0
"7237",45,29,"1","2","1","1","1","0","1","0","0","0","0",0,0
"7239",36,29,"1","2","2","1","0","0","1","0","1","0","0",0,0
"7241",43,29,"2","2","0","1","0","0","1","2","1","0","0",0,0
"7245",37,29,"3","1","2","1","0","0","1","0","0","0","0",0,0
"7246",33,29,"3","2","2","1","1","0","1","0","1","0","0",0,0
"7247",48,29,"1","2","0","1","0","0","1","1","0","0","0",0,0
"7248",50,29,"3","2","2","1","0","0","1","0","0","0","0",0,0
"7249",49,29,"3","0","2","1","0","0","1","0","1","0","0",0,0
"7250",47,29,"1","2","2","1","0","0","1","2","0","0","0",0,0
"7251",47,29,"1","2","2","1","0","0","1","0","0","0","0",0,0
"7262",32,29,"3","2","2","1","0","0","1","1","0","0","0",0,0
"7281",51,29,"1","2","1","1","0","0","1","0","0","0","0",0,0
"7288",44,29,"2","2","2","1","0","0","1","0","0","0","0",0,0
"7290",49,29,"3","2","2","1","0","0","1","0","0","0","0",0,0
"7294",37,29,"1","2","2","1","0","0","1","0","1","0","0",0,0
"7296",33,29,"1","2","2","1","0","0","1","2","1","0","0",0,0
"7298",45,29,"3","2","1","1","0","0","1","2","1","0","0",0,0
"7299",51,29,"1","0","1","1","0","0","1","2","2","0","0",0,0
"7300",50,29,"2","2","0","1","0","0","1","2","1","0","0",0,0
"7304",43,29,"3","1","2","1","1","0","1","0","1","0","0",0,0
"7309",35,29,"1","2","2","1","0","0","1","0","0","0","0",0,0
"7311",45,29,"3","2","2","1","0","0","1","0","0","0","0",0,0
"7315",46,29,"3","1","2","1","0","0","1","2","0","0","0",0,0
"7319",53,29,"2","0","3","1","0","0","1","1","0","0","0",0,0
"7321",41,29,"3","2","2","1","0","0","1","2","1","0","0",0,0
"7323",37,29,"1","2","2","1","1","0","1","0","2","0","0",0,0
"7330",35,29,"2","2","2","1","0","0","1","1","1","0","0",0,0
"7331",46,29,"0","2","2","1","0","0","1","1","1","0","0",0,0
"7332",42,29,"2","2","3","1","0","0","1","1","1","0","0",0,0
"7338",45,29,"1","2","2","1","0","0","1","0","2","0","0",0,0
"7339",49,29,"2","2","1","1","0","0","1","2","1","0","0",0,0
"7343",48,29,"1","2","1","1","0","0","1","0","2","0","0",0,0
"7346",36,29,"2","2","3","1","1","0","1","1","2","0","0",0,0
"7353",27,29,"3","1","2","1","0","0","1","0","2","0","0",0,0
"7360",37,29,"2","2","3","1","0","0","1","0","1","0","0",0,0
"7362",34,29,"2","0","3","1","0","0","1","2","0","0","0",0,0
"7364",30,29,"3","2","2","1","0","0","1","1","1","0","0",0,0
"7366",33,29,"1","1","0","1","0","0","1","1","2","0","0",0,0
"7368",41,29,"0","1","2","1","0","0","1","0","1","0","0",0,0
"7373",56,29,"3","2","1","1","0","0","1","0","0","0","0",0,0
"7375",41,29,"2","2","3","1","1","0","1","2","0","0","0",0,0
"7382",50,29,"2","2","3","1","0","0","1","0","1","0","0",0,0
"7385",35,29,"2","1","3","1","0","0","1","1","2","0","0",0,0
"7388",46,29,"1","2","1","1","0","0","1","2","1","0","0",0,0
"7391",30,29,"2","2","3","1","0","0","1","2","2","0","0",0,0
"7392",38,29,"1","2","1","1","0","0","1","0","1","0","0",0,0
"7396",52,29,"3","2","2","1","0","0","1","0","1","0","0",0,0
"7401",36,29,"3","2","2","0","0","0","1","2","1","0","0",0,0
"7410",35,29,"1","2","2","1","0","0","1","2","1","0","0",0,0
"7415",40,29,"1","2","2","1","0","0","1","1","1","0","0",0,0
